id,product_tmpl_id/id,product_qty,code,active,type,company_id/id,previous_bom_id/id,product_uom_id/id,sequence
"__setup__.mrp_bom_1579","__setup__.product_template_730","4.0","","true","normal","base.main_company","__setup__.mrp_bom_1555","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_1580","__setup__.product_template_577","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1555","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_1581","__setup__.product_template_584","6.0","","true","normal","base.main_company","__setup__.mrp_bom_1555","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_1582","__setup__.product_template_729","4.0","","true","normal","base.main_company","__setup__.mrp_bom_1555","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_1583","__setup__.product_template_872","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1555","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_1584","__setup__.product_template_632","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1387","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1589","__setup__.product_template_896","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1555","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1590","__setup__.product_template_902","4.0","","true","normal","base.main_company","__setup__.mrp_bom_198","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1591","__setup__.product_template_961","1.0","","true","normal","base.main_company","__setup__.mrp_bom_269","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1592","__setup__.product_template_960","1.0","","true","normal","base.main_company","__setup__.mrp_bom_269","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1595","__setup__.product_template_954","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","25"
"__setup__.mrp_bom_1620","__setup__.product_template_522","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","2"
"__setup__.mrp_bom_1621","__setup__.product_template_975","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1620","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1628","__setup__.product_template_976","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","27"
"__setup__.mrp_bom_1629","__setup__.product_template_766","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1628","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1630","__setup__.product_template_767","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1628","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1631","__setup__.product_template_763","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1628","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1632","__setup__.product_template_768","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1628","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1633","__setup__.product_template_835","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1628","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1634","__setup__.product_template_827","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1628","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1635","__setup__.product_template_989","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","10"
"__setup__.mrp_bom_1636","__setup__.product_template_928","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1635","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1637","__setup__.product_template_315","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1635","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1638","__setup__.product_template_988","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","17"
"__setup__.mrp_bom_1639","__setup__.product_template_888","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1638","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1641","__setup__.product_template_977","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","4"
"__setup__.mrp_bom_1642","__setup__.product_template_889","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1641","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1643","__setup__.product_template_925","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1641","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1648","__setup__.product_template_978","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","16"
"__setup__.mrp_bom_1650","__setup__.product_template_979","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","37"
"__setup__.mrp_bom_1651","__setup__.product_template_924","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1650","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1652","__setup__.product_template_949","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1650","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1653","__setup__.product_template_915","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1650","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1654","__setup__.product_template_980","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","57"
"__setup__.mrp_bom_1655","__setup__.product_template_918","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1654","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1656","__setup__.product_template_981","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","13"
"__setup__.mrp_bom_1657","__setup__.product_template_951","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1656","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1658","__setup__.product_template_982","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","18"
"__setup__.mrp_bom_1659","__setup__.product_template_615","4.0","","true","normal","base.main_company","__setup__.mrp_bom_1658","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1660","__setup__.product_template_987","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","20"
"__setup__.mrp_bom_1670","__setup__.product_template_480","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","51"
"__setup__.mrp_bom_1671","__setup__.product_template_236","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1670","product.product_uom_jx",""
"__setup__.mrp_bom_1672","__setup__.product_template_985","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","4"
"__setup__.mrp_bom_1673","__setup__.product_template_774","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1672","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1674","__setup__.product_template_984","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","49"
"__setup__.mrp_bom_1677","__setup__.product_template_983","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","40"
"__setup__.mrp_bom_1678","__setup__.product_template_880","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1677","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1679","__setup__.product_template_881","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1677","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1696","__setup__.product_template_986","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","28"
"__setup__.mrp_bom_1697","__setup__.product_template_991","12.0","","true","normal","base.main_company","__setup__.mrp_bom_1696","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1721","__setup__.product_template_998","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","6"
"__setup__.mrp_bom_1723","__setup__.product_template_868","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1721","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1724","__setup__.product_template_999","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","22"
"__setup__.mrp_bom_1726","__setup__.product_template_865","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1724","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1727","__setup__.product_template_1000","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","1"
"__setup__.mrp_bom_1729","__setup__.product_template_866","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1727","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1730","__setup__.product_template_1001","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","39"
"__setup__.mrp_bom_1732","__setup__.product_template_867","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1730","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1734","__setup__.product_template_711","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","31"
"__setup__.mrp_bom_1842","__setup__.product_template_993","1.0","","true","normal","base.main_company","__setup__.mrp_bom_169","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1845","__setup__.product_template_1099","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","12"
"__setup__.mrp_bom_1847","__setup__.product_template_1097","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","6"
"__setup__.mrp_bom_1848","__setup__.product_template_1014","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1847","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1900","__setup__.product_template_600","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","69"
"__setup__.mrp_bom_1901","__setup__.product_template_1257","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1900","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1902","__setup__.product_template_479","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","47"
"__setup__.mrp_bom_1903","__setup__.product_template_460","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1902","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1906","__setup__.product_template_945","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1638","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1907","__setup__.product_template_991","12.0","","true","normal","base.main_company","__setup__.mrp_bom_1677","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1909","__setup__.product_template_1106","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","70"
"__setup__.mrp_bom_1911","__setup__.product_template_611","4.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1912","__setup__.product_template_886","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1913","__setup__.product_template_663","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1914","__setup__.product_template_664","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1915","__setup__.product_template_612","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1916","__setup__.product_template_918","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1917","__setup__.product_template_623","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1918","__setup__.product_template_637","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1919","__setup__.product_template_644","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1920","__setup__.product_template_674","2.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1921","__setup__.product_template_734","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1922","__setup__.product_template_670","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1923","__setup__.product_template_615","4.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1924","__setup__.product_template_880","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1925","__setup__.product_template_881","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1926","__setup__.product_template_878","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1927","__setup__.product_template_879","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1929","__setup__.product_template_995","4.0","","true","normal","base.main_company","__setup__.mrp_bom_1658","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1974","__setup__.product_template_717","5.0","","true","normal","base.main_company","__setup__.mrp_bom_1845","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1975","__setup__.product_template_1128","5.0","","true","normal","base.main_company","__setup__.mrp_bom_1845","product.product_uom_categ_unit",""
"__setup__.mrp_bom_1997","__setup__.product_template_624","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1628","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2002","__setup__.product_template_612","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1308","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2005","__setup__.product_template_1134","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","7"
"__setup__.mrp_bom_2006","__setup__.product_template_1027","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2005","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2007","__setup__.product_template_1135","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","66"
"__setup__.mrp_bom_2008","__setup__.product_template_1028","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2007","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2009","__setup__.product_template_1136","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","36"
"__setup__.mrp_bom_2010","__setup__.product_template_1030","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2009","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2011","__setup__.product_template_1137","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","24"
"__setup__.mrp_bom_2012","__setup__.product_template_1024","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2011","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2013","__setup__.product_template_1141","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","1"
"__setup__.mrp_bom_2014","__setup__.product_template_611","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2013","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2015","__setup__.product_template_1142","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","18"
"__setup__.mrp_bom_2016","__setup__.product_template_799","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2015","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2017","__setup__.product_template_1143","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","21"
"__setup__.mrp_bom_2018","__setup__.product_template_1032","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2017","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2019","__setup__.product_template_1144","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","33"
"__setup__.mrp_bom_2020","__setup__.product_template_1080","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2019","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2021","__setup__.product_template_1145","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","35"
"__setup__.mrp_bom_2022","__setup__.product_template_1040","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2021","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2023","__setup__.product_template_1146","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","9"
"__setup__.mrp_bom_2024","__setup__.product_template_1033","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2023","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2025","__setup__.product_template_1147","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","65"
"__setup__.mrp_bom_2026","__setup__.product_template_958","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2025","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2027","__setup__.product_template_1148","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","28"
"__setup__.mrp_bom_2028","__setup__.product_template_959","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2027","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2029","__setup__.product_template_1149","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","67"
"__setup__.mrp_bom_2031","__setup__.product_template_1150","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","2"
"__setup__.mrp_bom_2032","__setup__.product_template_1049","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2031","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2033","__setup__.product_template_1151","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","11"
"__setup__.mrp_bom_2034","__setup__.product_template_947","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2033","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2035","__setup__.product_template_1152","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","68"
"__setup__.mrp_bom_2037","__setup__.product_template_1153","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","59"
"__setup__.mrp_bom_2038","__setup__.product_template_944","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2037","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2039","__setup__.product_template_1154","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","3"
"__setup__.mrp_bom_2041","__setup__.product_template_1156","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","48"
"__setup__.mrp_bom_2042","__setup__.product_template_1020","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2041","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2043","__setup__.product_template_1157","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","19"
"__setup__.mrp_bom_2044","__setup__.product_template_1029","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2043","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2045","__setup__.product_template_1158","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","15"
"__setup__.mrp_bom_2046","__setup__.product_template_1022","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2045","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2047","__setup__.product_template_1160","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","47"
"__setup__.mrp_bom_2048","__setup__.product_template_623","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2047","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2049","__setup__.product_template_1161","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","34"
"__setup__.mrp_bom_2050","__setup__.product_template_1031","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2049","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2051","__setup__.product_template_1162","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","4"
"__setup__.mrp_bom_2052","__setup__.product_template_1013","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2051","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2053","__setup__.product_template_1163","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","5"
"__setup__.mrp_bom_2055","__setup__.product_template_1164","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","9"
"__setup__.mrp_bom_2056","__setup__.product_template_1038","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2055","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2057","__setup__.product_template_1165","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","60"
"__setup__.mrp_bom_2058","__setup__.product_template_1346","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2057","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2059","__setup__.product_template_1166","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","6"
"__setup__.mrp_bom_2060","__setup__.product_template_1059","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2059","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2061","__setup__.product_template_1167","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","5"
"__setup__.mrp_bom_2063","__setup__.product_template_1168","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","44"
"__setup__.mrp_bom_2064","__setup__.product_template_1069","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2063","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2065","__setup__.product_template_1169","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","30"
"__setup__.mrp_bom_2066","__setup__.product_template_1068","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2065","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2067","__setup__.product_template_1170","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","15"
"__setup__.mrp_bom_2068","__setup__.product_template_1070","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2067","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2069","__setup__.product_template_1171","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","50"
"__setup__.mrp_bom_2070","__setup__.product_template_1071","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2069","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2071","__setup__.product_template_1172","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","14"
"__setup__.mrp_bom_2072","__setup__.product_template_1041","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2071","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2073","__setup__.product_template_1173","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","29"
"__setup__.mrp_bom_2074","__setup__.product_template_1073","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2073","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2075","__setup__.product_template_1174","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","31"
"__setup__.mrp_bom_2076","__setup__.product_template_1076","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2075","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2077","__setup__.product_template_1175","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","16"
"__setup__.mrp_bom_2078","__setup__.product_template_1053","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2077","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2079","__setup__.product_template_1176","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","32"
"__setup__.mrp_bom_2080","__setup__.product_template_1065","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2079","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2081","__setup__.product_template_1178","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","21"
"__setup__.mrp_bom_2082","__setup__.product_template_1025","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2081","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2083","__setup__.product_template_1179","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","33"
"__setup__.mrp_bom_2084","__setup__.product_template_1221","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2083","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2085","__setup__.product_template_1180","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","27"
"__setup__.mrp_bom_2086","__setup__.product_template_1123","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2085","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2087","__setup__.product_template_1181","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","64"
"__setup__.mrp_bom_2088","__setup__.product_template_1026","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2087","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2089","__setup__.product_template_1182","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","11"
"__setup__.mrp_bom_2090","__setup__.product_template_1021","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2089","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2091","__setup__.product_template_1183","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","55"
"__setup__.mrp_bom_2092","__setup__.product_template_1122","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2091","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2093","__setup__.product_template_1184","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","17"
"__setup__.mrp_bom_2095","__setup__.product_template_1185","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","53"
"__setup__.mrp_bom_2096","__setup__.product_template_734","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2095","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2097","__setup__.product_template_1186","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","25"
"__setup__.mrp_bom_2098","__setup__.product_template_670","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2097","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2099","__setup__.product_template_1187","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","9"
"__setup__.mrp_bom_2100","__setup__.product_template_629","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2099","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2101","__setup__.product_template_1188","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","22"
"__setup__.mrp_bom_2102","__setup__.product_template_1347","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2101","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2103","__setup__.product_template_1189","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","56"
"__setup__.mrp_bom_2104","__setup__.product_template_1039","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2103","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2105","__setup__.product_template_1190","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","42"
"__setup__.mrp_bom_2106","__setup__.product_template_1056","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2105","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2107","__setup__.product_template_1191","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","11"
"__setup__.mrp_bom_2108","__setup__.product_template_1057","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2107","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2109","__setup__.product_template_1192","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","5"
"__setup__.mrp_bom_2110","__setup__.product_template_1061","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2109","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2111","__setup__.product_template_1193","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","51"
"__setup__.mrp_bom_2112","__setup__.product_template_1062","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2111","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2113","__setup__.product_template_1194","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","3"
"__setup__.mrp_bom_2114","__setup__.product_template_1064","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2113","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2115","__setup__.product_template_1195","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","61"
"__setup__.mrp_bom_2116","__setup__.product_template_1222","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2115","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2117","__setup__.product_template_1196","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","52"
"__setup__.mrp_bom_2118","__setup__.product_template_748","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2117","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2119","__setup__.product_template_1197","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","45"
"__setup__.mrp_bom_2120","__setup__.product_template_1107","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2119","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2121","__setup__.product_template_1199","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2122","__setup__.product_template_742","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2121","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2123","__setup__.product_template_1200","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","63"
