"id","company_id/id","fields_id/id","name","type","value_reference","res_id/id"
"sc.account_properties_ex1_1354","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1354"
"sc.account_properties_ex1_1355","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1355"
"sc.account_properties_ex1_1356","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1356"
"sc.account_properties_ex1_1357","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1357"
"sc.account_properties_ex1_1358","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1358"
"sc.account_properties_ex1_1359","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1359"
"sc.account_properties_ex1_1360","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1360"
"sc.account_properties_ex1_1361","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1361"
"sc.account_properties_ex1_1362","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1362"
"sc.account_properties_ex1_1363","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1363"
"sc.account_properties_ex1_1364","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1364"
"sc.account_properties_ex1_1365","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1365"
"sc.account_properties_ex1_1366","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1366"
"sc.account_properties_ex1_1369","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1369"
"sc.account_properties_ex1_1370","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1370"
"sc.account_properties_ex1_1371","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1371"
"sc.account_properties_ex1_1372","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1372"
"sc.account_properties_ex2_1372","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2287","__setup__.product_template_1372"
"sc.account_properties_ex1_1373","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1373"
"sc.account_properties_ex2_1373","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1373"
"sc.account_properties_ex1_1374","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1374"
"sc.account_properties_ex2_1374","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1374"
"sc.account_properties_ex1_1375","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1375"
"sc.account_properties_ex2_1375","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1375"
"sc.account_properties_ex2_1376","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1376"
"sc.account_properties_ex2_1377","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1377"
"sc.account_properties_ex1_1378","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1378"
"sc.account_properties_ex2_1378","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1378"
"sc.account_properties_ex1_1380","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1380"
"sc.account_properties_ex2_1380","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1380"
"sc.account_properties_ex1_1381","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1381"
"sc.account_properties_ex2_1381","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1381"
"sc.account_properties_ex1_1382","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1382"
"sc.account_properties_ex2_1382","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1382"
"sc.account_properties_ex1_1383","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1383"
"sc.account_properties_ex2_1383","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1383"
"sc.account_properties_ex1_1384","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1384"
"sc.account_properties_ex2_1384","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1384"
"sc.account_properties_ex1_1385","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1385"
"sc.account_properties_ex2_1385","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1385"
"sc.account_properties_ex1_1386","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1386"
"sc.account_properties_ex2_1386","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1386"
"sc.account_properties_ex1_1387","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1387"
"sc.account_properties_ex2_1387","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1387"
"sc.account_properties_ex1_1388","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1388"
"sc.account_properties_ex1_1389","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1389"
"sc.account_properties_ex1_1390","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1390"
"sc.account_properties_ex2_1390","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1390"
"sc.account_properties_ex1_1391","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1391"
"sc.account_properties_ex2_1391","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1391"
"sc.account_properties_ex1_1393","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1393"
"sc.account_properties_ex2_1393","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1393"
"sc.account_properties_ex2_1394","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1394"
"sc.account_properties_ex1_1395","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_91","__setup__.product_template_1395"
"sc.account_properties_ex2_1395","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1395"
"sc.account_properties_ex1_1396","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1396"
"sc.account_properties_ex2_1396","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1396"
"sc.account_properties_ex1_1397","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1397"
"sc.account_properties_ex2_1397","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1397"
"sc.account_properties_ex1_1398","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1398"
"sc.account_properties_ex2_1398","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1398"
"sc.account_properties_ex1_1399","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1399"
"sc.account_properties_ex1_1400","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1400"
"sc.account_properties_ex1_1401","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1401"
"sc.account_properties_ex2_1401","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1401"
"sc.account_properties_ex1_1402","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1402"
"sc.account_properties_ex1_1403","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1403"
"sc.account_properties_ex1_1404","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1404"
"sc.account_properties_ex1_1406","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1406"
"sc.account_properties_ex1_1407","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1407"
"sc.account_properties_ex1_1408","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1408"
"sc.account_properties_ex1_1409","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1409"
"sc.account_properties_ex1_1410","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1410"
"sc.account_properties_ex1_1411","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1411"
"sc.account_properties_ex1_1412","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1412"
"sc.account_properties_ex1_1413","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1413"
"sc.account_properties_ex1_1414","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1414"
"sc.account_properties_ex1_1415","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1415"
"sc.account_properties_ex1_1416","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1416"
"sc.account_properties_ex1_1417","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1417"
"sc.account_properties_ex1_1418","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1418"
"sc.account_properties_ex1_1419","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1419"
"sc.account_properties_ex1_1420","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1420"
"sc.account_properties_ex1_1421","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1421"
"sc.account_properties_ex1_1422","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1422"
"sc.account_properties_ex1_1423","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1423"
"sc.account_properties_ex1_1424","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1424"
"sc.account_properties_ex1_1425","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1425"
"sc.account_properties_ex1_1426","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1426"
"sc.account_properties_ex2_1426","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1426"
"sc.account_properties_ex1_1430","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1430"
"sc.account_properties_ex1_1431","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1431"
"sc.account_properties_ex1_1432","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1432"
"sc.account_properties_ex2_1432","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1432"
"sc.account_properties_ex1_1433","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1433"
"sc.account_properties_ex1_1435","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1435"
"sc.account_properties_ex1_1436","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1436"
"sc.account_properties_ex1_1437","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1437"
"sc.account_properties_ex1_1438","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1438"
"sc.account_properties_ex1_1439","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1439"
"sc.account_properties_ex1_1440","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1440"
"sc.account_properties_ex1_1441","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1441"
"sc.account_properties_ex1_1444","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1444"
"sc.account_properties_ex1_1445","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1445"
"sc.account_properties_ex1_1446","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1446"
"sc.account_properties_ex1_1447","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1447"
"sc.account_properties_ex2_1447","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1447"
"sc.account_properties_ex1_1448","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1448"
"sc.account_properties_ex1_1449","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1449"
"sc.account_properties_ex1_1450","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1450"
"sc.account_properties_ex1_1451","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1451"
"sc.account_properties_ex1_1452","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1452"
"sc.account_properties_ex1_1453","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1453"
"sc.account_properties_ex1_1454","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1454"
"sc.account_properties_ex1_1455","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1455"
"sc.account_properties_ex1_1457","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1457"
"sc.account_properties_ex1_1458","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1458"
"sc.account_properties_ex2_1458","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1458"
"sc.account_properties_ex1_1459","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1459"
"sc.account_properties_ex1_1460","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1460"
"sc.account_properties_ex1_1461","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1461"
"sc.account_properties_ex1_1462","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1462"
"sc.account_properties_ex1_1463","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1463"
"sc.account_properties_ex1_1464","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1464"
"sc.account_properties_ex1_1465","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1465"
"sc.account_properties_ex2_1465","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1465"
"sc.account_properties_ex1_1467","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1467"
"sc.account_properties_ex2_1467","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1467"
"sc.account_properties_ex1_1468","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1468"
"sc.account_properties_ex2_1468","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1468"
"sc.account_properties_ex1_1469","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1469"
"sc.account_properties_ex2_1469","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1469"
"sc.account_properties_ex1_1470","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1470"
"sc.account_properties_ex2_1470","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1470"
"sc.account_properties_ex1_1471","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1471"
"sc.account_properties_ex2_1471","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1471"
"sc.account_properties_ex1_1472","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1472"
"sc.account_properties_ex2_1472","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1472"
"sc.account_properties_ex1_1473","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1473"
"sc.account_properties_ex2_1473","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1473"
"sc.account_properties_ex1_1474","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1474"
"sc.account_properties_ex2_1474","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1474"
"sc.account_properties_ex1_1475","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1475"
"sc.account_properties_ex1_1476","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1476"
"sc.account_properties_ex1_1477","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1477"
"sc.account_properties_ex1_1480","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1480"
"sc.account_properties_ex1_1481","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1481"
"sc.account_properties_ex2_1481","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1481"
"sc.account_properties_ex1_1482","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1482"
"sc.account_properties_ex1_1483","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1483"
"sc.account_properties_ex1_1486","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1486"
"sc.account_properties_ex1_1487","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1487"
"sc.account_properties_ex1_1488","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1488"
"sc.account_properties_ex1_1492","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1492"
"sc.account_properties_ex1_1498","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1498"
"sc.account_properties_ex1_1501","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1501"
"sc.account_properties_ex2_1501","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1501"
"sc.account_properties_ex1_1502","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1502"
"sc.account_properties_ex1_1503","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1503"
"sc.account_properties_ex1_1507","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1507"
"sc.account_properties_ex1_1508","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1508"
"sc.account_properties_ex1_1509","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1509"
"sc.account_properties_ex1_1510","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1510"
"sc.account_properties_ex1_1511","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1511"
"sc.account_properties_ex1_1512","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1512"
"sc.account_properties_ex1_1513","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1513"
"sc.account_properties_ex1_1521","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1521"
"sc.account_properties_ex2_1521","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1521"
"sc.account_properties_ex1_1522","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1522"
"sc.account_properties_ex2_1522","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_1522"
"sc.account_properties_ex1_1523","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1523"
"sc.account_properties_ex1_1524","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1524"
"sc.account_properties_ex1_1525","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1525"
"sc.account_properties_ex1_1526","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1526"
"sc.account_properties_ex1_1527","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1527"
"sc.account_properties_ex1_1528","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1528"
"sc.account_properties_ex1_1530","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1530"
"sc.account_properties_ex1_1531","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1531"
