"id","code","name","active","street","street2","city","zip","country/id","phone","fax","state","email","clearing","bic","ccp"
"__setup__.res_bank_6117","","Raiffeisenbank Surbtal-Wehntal","true","Staltig 1","","Tegerfelden","5306","base.ch","056 266 57 00","056 266 57 39","","","","RAIFCH22XXX",""
"__setup__.res_bank_6118","","Raiffeisenbank Surbtal-Wehntal","true","Wehntalerstrasse 19","","Schöfflisdorf","8165","base.ch","056 266 57 00","056 266 57 89","","","","RAIFCH22XXX",""
"__setup__.res_bank_6119","","Raiffeisenbank Aare-Rhein","true","Schulweg 1","","Leuggern","5316","base.ch","056 268 60 70","056 268 60 99","","","","RAIFCH22XXX",""
"__setup__.res_bank_6120","","Raiffeisenbank Aare-Rhein","true","","","Koblenz","5322","base.ch","056 267 50 00","056 267 50 09","","","","RAIFCH22XXX",""
"__setup__.res_bank_6121","","Raiffeisenbank Aare-Rhein","true","Promenadenstrase 6","","Bad Zurzach","5330","base.ch","056 269 60 00","056 269 60 09","","","","RAIFCH22XXX",""
"__setup__.res_bank_6122","","Raiffeisenbank Aare-Rhein","true","Leuggernstrasse 487","","Leibstadt","5325","base.ch","056 267 63 63","056 267 63 69","","","","RAIFCH22XXX",""
"__setup__.res_bank_6123","","Raiffeisenbank Kelleramt-Albis","true","","","Oberlunkhofen","8917","base.ch","056 649 91 00","056 649 91 09","","","","RAIFCH22XXX",""
"__setup__.res_bank_6124","","Raiffeisenbank Kelleramt-Albis","true","","","Arni AG","8905","base.ch","056 634 11 46","056 634 15 66","","","","RAIFCH22XXX",""
"__setup__.res_bank_6125","","Raiffeisenbank Kelleramt-Albis","true","","","Jonen","8916","base.ch","056 634 11 73","056 634 41 80","","","","RAIFCH22XXX",""
"__setup__.res_bank_6126","","Raiffeisenbank Kelleramt-Albis","true","Bahnhofplatz 5a","","Affoltern am Albis","8910","base.ch","044 762 40 40","044 762 40 49","","","","RAIFCH22XXX",""
"__setup__.res_bank_6127","","Raiffeisenbank Aare-Reuss","true","Bahnhofstrasse 8","","Mellingen","5507","base.ch","056 481 99 99","056 481 99 98","","","","RAIFCH22XXX",""
"__setup__.res_bank_6128","","Raiffeisenbank Aare-Reuss","true","","","Lupfig","5242","base.ch","056 481 99 50","056 481 99 58","","","","RAIFCH22XXX",""
"__setup__.res_bank_6129","","Raiffeisenbank Aare-Reuss","true","","","Stetten AG","5608","base.ch","056 481 99 40","056 481 99 48","","","","RAIFCH22XXX",""
"__setup__.res_bank_6130","","Raiffeisenbank Aare-Reuss","true","Oberdorfstrasse 8","","Schinznach Dorf","5107","base.ch","056 481 99 60","056 481 99 68","","","","RAIFCH22XXX",""
"__setup__.res_bank_6131","","Raiffeisenbank Aare-Reuss","true","","","Villnachern","5213","base.ch","056 481 99 80","056 481 99 88","","","","RAIFCH22XXX",""
"__setup__.res_bank_6132","","Raiffeisenbank Aare-Reuss","true","Hegi 360","","Thalheim AG","5112","base.ch","056 481 99 70","056 481 99 78","","","","RAIFCH22XXX",""
"__setup__.res_bank_6133","","Raiffeisenbank Merenschwand-Obfelden","true","Rütistrasse 1","","Merenschwand","5634","base.ch","056 675 40 60","056 675 40 70","","","","RAIFCH22XXX",""
"__setup__.res_bank_6134","","Raiffeisenbank Möhlin","true","Bachstrasse 4","","Möhlin","4313","base.ch","061 855 46 46","061 855 46 47","","","","RAIFCH22XXX",""
"__setup__.res_bank_6135","","Raiffeisenbank Möhlin","true","","","Mumpf","4322","base.ch","062 873 38 00","062 873 38 55","","","","RAIFCH22XXX",""
"__setup__.res_bank_6136","","Raiffeisenbank Möhlin","true","Schiffstrasse 16","","Wallbach","4323","base.ch","061 861 15 65","061 861 13 51","","","","RAIFCH22XXX",""
"__setup__.res_bank_6137","","Raiffeisenbank Möhlin","true","Albrechtsplatz 1","","Rheinfelden","4310","base.ch","061 833 76 76","061 833 76 77","","","","RAIFCH22XXX",""
"__setup__.res_bank_6138","","Raiffeisenbank Möhlin","true","Dorfstrasse 33","","Kaiseraugst","4303","base.ch","061 815 90 90","061 815 90 91","","","","RAIFCH22XXX",""
"__setup__.res_bank_6139","","Raiffeisenbank Obersiggenthal","true","Hertensteinstr. 16","","Nussbaumen AG","5415","base.ch","056 296 33 33","056 296 33 35","","","","RAIFCH22XXX",""
"__setup__.res_bank_6140","","Raiffeisenbank Reitnau","true","Weinhalden 244","","Reitnau","5057","base.ch","062 738 80 80","062 738 80 89","","","","RAIFCH22XXX",""
"__setup__.res_bank_6141","","Raiffeisenbank Rohrdorferberg-Fislisbach","true","Bremgartenstrasse 20","","Niederrohrdorf","5443","base.ch","056 483 53 53","056 483 53 55","","","","RAIFCH22XXX",""
"__setup__.res_bank_6142","","Raiffeisenbank Rohrdorferberg-Fislisbach","true","","","Bellikon","5454","base.ch","056 483 53 53","056 483 53 58","","","","RAIFCH22XXX",""
"__setup__.res_bank_6143","","Raiffeisenbank Rohrdorferberg-Fislisbach","true","","","Künten","5444","base.ch","056 483 53 53","056 483 53 57","","","","RAIFCH22XXX",""
"__setup__.res_bank_6144","","Raiffeisenbank Rohrdorferberg-Fislisbach","true","","","Oberrohrdorf","5452","base.ch","056 483 53 53","056 483 53 56","","","","RAIFCH22XXX",""
"__setup__.res_bank_6145","","Raiffeisenbank Rohrdorferberg-Fislisbach","true","","","Fislisbach","5442","base.ch","056 483 53 53","056 483 53 54","","","","RAIFCH22XXX",""
"__setup__.res_bank_6146","","Raiffeisenbank Region Zofingen","true","","","Oftringen","4665","base.ch","062 789 50 50","062 789 50 55","","","","RAIFCH22XXX",""
"__setup__.res_bank_6147","","Raiffeisenbank Region Zofingen","true","","","Zofingen","4800","base.ch","062 746 20 00","062 746 20 05","","","","RAIFCH22XXX",""
"__setup__.res_bank_6148","","Raiffeisenbank Region Zofingen","true","","","Vordemwald","4803","base.ch","062 745 02 40","062 745 02 43","","","","RAIFCH22XXX",""
"__setup__.res_bank_6149","","Raiffeisenbank Region Zofingen","true","","","Strengelbach","4802","base.ch","062 746 00 80","062 746 00 81","","","","RAIFCH22XXX",""
"__setup__.res_bank_6150","","Raiffeisenbank Region Zofingen","true","","","Safenwil","5745","base.ch","062 789 10 00","062 789 10 01","","","","RAIFCH22XXX",""
"__setup__.res_bank_6151","","Raiffeisenbank Schinznach-Villnachern","true","Oberdorfstr. 8","","Schinznach Dorf","5107","base.ch","056 443 29 76","056 443 29 78","","","","RAIFCH22XXX",""
"__setup__.res_bank_6152","","Raiffeisenbank Reitnau-Rued","true","Turnhallenstrasse 435","","Schlossrued","5044","base.ch","062 739 20 20","062 739 20 25","","","","RAIFCH22XXX",""
"__setup__.res_bank_6153","","Raiffeisenbank Reitnau-Rued","true","","","Schmiedrued-Walde","5046","base.ch","062 738 60 60","062 738 60 69","","","","RAIFCH22XXX",""
"__setup__.res_bank_6154","","Raiffeisenbank Reitnau-Rued","true","Hauptstrasse 27","","Unterkulm","5726","base.ch","062 768 50 50","062 768 50 55","","","","RAIFCH22XXX",""
"__setup__.res_bank_6155","","Raiffeisenbank Reitnau-Rued","true","Weinhalden 244","","Reitnau","5057","base.ch","062 738 80 80","062 738 80 89","","","","RAIFCH22XXX",""
"__setup__.res_bank_6156","","Raiffeisenbank Reitnau-Rued","true","Dorfstrasse 4","","Schöftland","5040","base.ch","062 739 10 40","062 739 10 49","","","","RAIFCH22XXX",""
"__setup__.res_bank_6157","","Raiffeisenbank Oberfreiamt","true","Bremgartenstrasse 12","","Sins","5643","base.ch","041 789 60 30","041 789 60 36","","","","RAIFCH22XXX",""
"__setup__.res_bank_6158","","Raiffeisenbank Oberfreiamt","true","","","Muri AG","5630","base.ch","056 675 53 33","056 675 53 36","","","","RAIFCH22XXX",""
"__setup__.res_bank_6159","","Raiffeisenbank Thalheim-Oberflachs","true","Hegi 360","","Thalheim AG","5112","base.ch","056 443 22 64","056 443 22 75","","","","RAIFCH22XXX",""
"__setup__.res_bank_6160","","Raiffeisenbank Villmergen","true","","","Villmergen","5612","base.ch","056 618 77 11","056 618 77 37","","","","RAIFCH22XXX",""
"__setup__.res_bank_6161","","Raiffeisenbank Villmergen","true","","","Dottikon","5605","base.ch","056 616 90 80","056 616 90 87","","","","RAIFCH22XXX",""
"__setup__.res_bank_6162","","Raiffeisenbank Villmergen","true","","","Hägglingen","5607","base.ch","056 616 90 90","056 616 90 97","","","","RAIFCH22XXX",""
"__setup__.res_bank_6163","","Raiffeisenbank Villmergen","true","Im Zentrum 1b","","Sarmenstorf","5614","base.ch","056 667 20 08","056 667 20 28","","","","RAIFCH22XXX",""
"__setup__.res_bank_6164","","Raiffeisenbank Villmergen","true","","","Dintikon","5606","base.ch","056 624 11 78","056 624 41 09","","","","RAIFCH22XXX",""
"__setup__.res_bank_6165","","Raiffeisenbank Lägern-Baregg","true","St. Bernhardstrasse 4","","Wettingen","5430","base.ch","056 437 47 47","056 437 47 77","","","","RAIFCH22XXX",""
"__setup__.res_bank_6166","","Raiffeisenbank Lägern-Baregg","true","","","Baden","5400","base.ch","056 437 47 47","056 222 94 10","","","","RAIFCH22XXX",""
"__setup__.res_bank_6167","","Raiffeisenbank Lägern-Baregg","true","","","Birmenstorf AG","5413","base.ch","056 437 47 47","056 225 20 16","","","","RAIFCH22XXX",""
"__setup__.res_bank_6168","","Raiffeisenbank Lägern-Baregg","true","Dorfstrasse 14","","Ehrendingen","5420","base.ch","056 437 47 47","056 222 09 77","","","","RAIFCH22XXX",""
"__setup__.res_bank_6169","","Raiffeisenbank Wohlen","true","Stegmattweg 1","","Wohlen AG 2","5610","base.ch","056 618 48 48","056 618 48 38","","","","RAIFCH22XXX",""
"__setup__.res_bank_6170","","Raiffeisenbank Wohlen","true","","","Waltenschwil","5622","base.ch","056 618 48 80","056 618 48 81","","","","RAIFCH22XXX",""
"__setup__.res_bank_6171","","Raiffeisenbank Wohlen","true","","","Niederwil AG","5524","base.ch","056 618 70 60","056 618 70 61","","","","RAIFCH22XXX",""
"__setup__.res_bank_6172","","Raiffeisenbank Untersiggenthal-Würenlingen","true","","","Würenlingen","5303","base.ch","056 297 41 41","056 297 41 51","","","","RAIFCH22XXX",""
"__setup__.res_bank_6173","","Raiffeisenbank Untersiggenthal-Würenlingen","true","","","Untersiggenthal","5417","base.ch","056 298 52 52","056 298 52 62","","","","RAIFCH22XXX",""
"__setup__.res_bank_6174","","Raiffeisenbank Würenlos","true","","","Würenlos","5436","base.ch","056 436 70 20","056 436 70 39","","","","RAIFCH22XXX",""
"__setup__.res_bank_6175","","Raiffeisenbank Würenlos","true","Albertstrasse 4","","Neuenhof","5432","base.ch","056 436 70 20","056 436 70 39","","","","RAIFCH22XXX",""
"__setup__.res_bank_6176","","Raiffeisenbank Würenlos","true","Dorfstrasse 62","","Spreitenbach","8957","base.ch","056 436 70 20","056 436 70 39","","","","RAIFCH22XXX",""
"__setup__.res_bank_6177","","Raiffeisenbank Wegenstettertal","true","Haldengasse 1","","Zeiningen","4314","base.ch","061 855 90 20","061 855 90 39","","","","RAIFCH22XXX",""
"__setup__.res_bank_6178","","Raiffeisenbank Wegenstettertal","true","","","Hellikon","4316","base.ch","061 873 90 11","061 873 90 39","","","","RAIFCH22XXX",""
"__setup__.res_bank_6179","","Raiffeisenbank Wegenstettertal","true","","","Wegenstetten","4317","base.ch","061 873 90 11","061 855 90 39","","","","RAIFCH22XXX",""
"__setup__.res_bank_6180","","Raiffeisenbank Zufikon","true","Oberdorfstrasse 4","","Zufikon","5621","base.ch","056 648 20 30","056 633 96 19","","","","RAIFCH22XXX",""
"__setup__.res_bank_6181","","Raiffeisenbank Zufikon","true","","","Bremgarten AG","5620","base.ch","056 648 20 20","056 648 20 28","","","","RAIFCH22XXX",""
"__setup__.res_bank_6182","","Raiffeisenbank Oberbaselbiet","true","Poststrasse 5","","Gelterkinden","4460","base.ch","061 985 98 00","061 985 98 01","","","","RAIFCH22XXX",""
"__setup__.res_bank_6183","","Raiffeisenbank Oberbaselbiet","true","Hauptstrasse 5","","Buus","4463","base.ch","061 985 98 00","061 985 98 01","","","","RAIFCH22XXX",""
"__setup__.res_bank_6184","","Raiffeisenbank Liestal","true","Rathausstrasse 58","","Liestal","4410","base.ch","061 926 60 60","061 926 60 66","","","","RAIFCH22XXX",""
"__setup__.res_bank_6185","","Raiffeisenbank Liestal","true","","","Tenniken","4456","base.ch","061 971 16 76","061 971 90 40","","","","RAIFCH22XXX",""
"__setup__.res_bank_7518","","Deutsche Bank Geldern","true","","","","","","","","","","","DEUTDEDB320",""
"__setup__.res_bank_6186","","Raiffeisenbank Liestal","true","Ausserdorf 5","","Langenbruck","4438","base.ch","062 390 11 06","062 390 00 79","","","","RAIFCH22XXX",""
"__setup__.res_bank_6187","","Raiffeisenbank Liestal","true","Hofackerstrasse 2","","Nuglar","4412","base.ch","061 915 99 00","061 911 08 80","","","","RAIFCH22XXX",""
"__setup__.res_bank_6188","","Raiffeisenbank Liestal","true","Brühlweg 8","","Büren SO","4413","base.ch","061 911 04 41","061 911 04 42","","","","RAIFCH22XXX",""
"__setup__.res_bank_6189","","Raiffeisenbank Oberwil Bottmingen Biel-Benken Binningen","true","Hauptstrasse 16","","Oberwil BL","4104","base.ch","061 406 92 00","061 406 92 01","","","","RAIFCH22XXX",""
"__setup__.res_bank_6190","","Raiffeisenbank Oberwil Bottmingen Biel-Benken Binningen","true","Hauptstrasse 50","","Binningen","4102","base.ch","061 425 90 60","061 425 90 61","","","","RAIFCH22XXX",""
"__setup__.res_bank_6191","","Raiffeisenbank Allschwil-Schönenbuch","true","Baslerstrasse 70","","Allschwil 2","4123","base.ch","061 487 80 80","061 487 80 81","","","","RAIFCH22XXX",""
"__setup__.res_bank_6192","","Raiffeisenbank Allschwil-Schönenbuch","true","Neuweilerstrasse 10","","Schönenbuch","4124","base.ch","061 483 16 00","","","","","RAIFCH22XXX",""
"__setup__.res_bank_6193","","Raiffeisenbank Arlesheim","true","Hauptstrasse 3","","Arlesheim","4144","base.ch","061 465 74 74","061 465 74 50","","","","RAIFCH22XXX",""
"__setup__.res_bank_6194","","Raiffeisenbank Arlesheim","true","","","Münchenstein","4142","base.ch","061 416 05 16","061 416 05 15","","","","RAIFCH22XXX",""
"__setup__.res_bank_6195","","Raiffeisenbank Arlesheim","true","Hauptstrasse 81","","Muttenz","4132","base.ch","061 465 74 74","061 465 74 50","","","","RAIFCH22XXX",""
"__setup__.res_bank_6196","","Raiffeisenbank Ettingen","true","Hauptstr. 20","","Ettingen","4107","base.ch","061 721 10 60","061 721 33 30","","","","RAIFCH22XXX",""
"__setup__.res_bank_6197","","Raiffeisenbank Aesch-Pfeffingen","true","","","Aesch BL","4147","base.ch","061 756 50 50","061 756 50 51","","","","RAIFCH22XXX",""
"__setup__.res_bank_6198","","Raiffeisenbank Reinach BL","true","Hauptstrasse 9","","Reinach BL","4153","base.ch","061 717 98 68","061 711 43 90","","","","RAIFCH22XXX",""
"__setup__.res_bank_6199","","Raiffeisenbank Therwil","true","Bahnhofstr. 21","","Therwil","4106","base.ch","061 726 90 00","061 726 90 10","","","","RAIFCH22XXX",""
"__setup__.res_bank_6200","","Raiffeisenbank Diemtigen","true","","","Oey","3753","base.ch","033 681 80 40","033 681 80 41","","","","RAIFCH22XXX",""
"__setup__.res_bank_6201","","Raiffeisenbank Diemtigen","true","","","Wimmis","3752","base.ch","033 657 80 40","033 657 80 41","","","","RAIFCH22XXX",""
"__setup__.res_bank_6202","","Raiffeisenbank Diemtigen","true","","","Reutigen","3647","base.ch","033 657 80 50","033 657 80 51","","","","RAIFCH22XXX",""
"__setup__.res_bank_6203","","Raiffeisenbank Innertkirchen","true","Bottigenstrasse 2","","Innertkirchen","3862","base.ch","033 972 10 80","033 972 10 88","","","","RAIFCH22XXX",""
"__setup__.res_bank_6204","","Raiffeisenbank Innertkirchen","true","","","Guttannen","3864","base.ch","033 973 13 73","033 973 13 75","","","","RAIFCH22XXX",""
"__setup__.res_bank_6205","","Raiffeisenbank Wilderswil Gsteigwiler Saxeten","true","Lehngasse 16","","Wilderswil","3812","base.ch","033 827 90 10","033 822 92 41","","","","RAIFCH22XXX",""
"__setup__.res_bank_6206","","Raiffeisenbank Kiesental","true","Bernstrasse 13","","Bowil","3533","base.ch","031 712 15 15","031 712 15 19","","","","RAIFCH22XXX",""
"__setup__.res_bank_6207","","Raiffeisenbank Kiesental","true","","","Oberdiessbach","3672","base.ch","031 771 39 49","031 771 39 50","","","","RAIFCH22XXX",""
"__setup__.res_bank_6208","","Raiffeisenbank Kiesental","true","Badhaus","","Heimenschwand","3615","base.ch","033 453 25 33","033 453 25 30","","","","RAIFCH22XXX",""
"__setup__.res_bank_6209","","Raiffeisenbank Kiesental","true","Dorf","","Linden","3673","base.ch","031 771 22 32","031 771 34 63","","","","RAIFCH22XXX",""
"__setup__.res_bank_6210","","Raiffeisenbank Kiesental","true","","","Münsingen","3110","base.ch","031 724 14 14","031 724 14 15","","","","RAIFCH22XXX",""
"__setup__.res_bank_6211","","Raiffeisenbank Kiesental","true","Kreuzplatz 6","","Konolfingen","3510","base.ch","031 790 90 20","031 790 90 29","","","","RAIFCH22XXX",""
"__setup__.res_bank_6212","","Raiffeisenbank Kiesental","true","","","Zäziwil","3532","base.ch","031 711 27 25","031 711 57 25","","","","RAIFCH22XXX",""
"__setup__.res_bank_6213","","Raiffeisenbank Niedersimmental-West","true","","","Erlenbach im Simmental","3762","base.ch","033 681 80 30","033 681 24 12","","","","RAIFCH22XXX",""
"__setup__.res_bank_6214","","Raiffeisenbank Niedersimmental-West","true","","","Därstetten","3763","base.ch","033 783 83 83","033 783 83 80","","","","RAIFCH22XXX",""
"__setup__.res_bank_6215","","Raiffeisenbank Niedersimmental-West","true","Hüpbach","","Oberwil im Simmental","3765","base.ch","033 783 83 53","033 783 18 40","","","","RAIFCH22XXX",""
"__setup__.res_bank_6216","","Raiffeisenbank Steffisburg","true","Höchhusweg 4","","Steffisburg","3612","base.ch","033 439 23 92","033 439 23 93","","","","RAIFCH22XXX",""
"__setup__.res_bank_6217","","Raiffeisenbank Steffisburg","true","Schwandenstrasse 67","","Schwanden (Sigriswil)","3657","base.ch","033 439 23 92","033 439 23 93","","","","RAIFCH22XXX",""
"__setup__.res_bank_6218","","Raiffeisenbank Steffisburg","true","Dorfstrasse 44","","Homberg b. Thun","3622","base.ch","033 439 23 92","033 439 23 93","","","","RAIFCH22XXX",""
"__setup__.res_bank_6219","","Raiffeisenbank Steffisburg","true","","","Fahrni b. Thun","3617","base.ch","033 453 81 00","033 439 23 93","","","","RAIFCH22XXX",""
"__setup__.res_bank_6220","","Raiffeisenbank Steffisburg","true","Ried 75 K","","Unterlangenegg","3614","base.ch","033 453 81 00","033 439 23 93","","","","RAIFCH22XXX",""
"__setup__.res_bank_6221","","Raiffeisenbank Steffisburg","true","Linden","","Eriz","3619","base.ch","033 453 81 00","033 439 23 93","","","","RAIFCH22XXX",""
"__setup__.res_bank_6222","","Raiffeisenbank Steffisburg","true","Weiher","","Schwarzenegg","3616","base.ch","033 453 81 00","033 439 23 93","","","","RAIFCH22XXX",""
"__setup__.res_bank_6223","","Raiffeisenbank Steffisburg","true","Dorf","","Süderen","3618","base.ch","033 453 81 00","033 439 23 93","","","","RAIFCH22XXX",""
"__setup__.res_bank_6224","","Raiffeisenbank Grauholz","true","Zentrum 32","","Urtenen-Schönbühl","3322","base.ch","031 850 08 50","031 850 08 51","","","","RAIFCH22XXX",""
"__setup__.res_bank_6225","","Raiffeisenbank Grauholz","true","","","Schüpfen","3054","base.ch","031 850 09 20","031 850 09 21","","","","RAIFCH22XXX",""
"__setup__.res_bank_6226","","Raiffeisenbank Grauholz","true","Bernstrasse 101","","Zollikofen","3052","base.ch","031 850 09 60","031 850 09 61","","","","RAIFCH22XXX",""
"__setup__.res_bank_6227","","Raiffeisenbank Grauholz","true","Säriswilstrasse 13","","Uettligen","3043","base.ch","031 850 09 40","031 850 09 41","","","","RAIFCH22XXX",""
"__setup__.res_bank_6228","","Raiffeisenbank Grauholz","true","","","Wahlendorf","3046","base.ch","031 850 09 40","031 850 09 41","","","","RAIFCH22XXX",""
"__setup__.res_bank_6229","","Raiffeisenbank Grauholz","true","Bernstrasse 16","","Fraubrunnen","3312","base.ch","031 850 09 00","031 850 09 01","","","","RAIFCH22XXX",""
"__setup__.res_bank_6230","","Raiffeisenbank Frutigland","true","Marktplatz","","Frutigen","3714","base.ch","033 672 80 10","033 672 80 19","","","","RAIFCH22XXX",""
"__setup__.res_bank_6231","","Raiffeisenbank Frutigland","true","Landstrasse 6B / Mosimasmatte","","Adelboden","3715","base.ch","033 673 33 66","033 673 33 58","","","","RAIFCH22XXX",""
"__setup__.res_bank_6232","","Raiffeisenbank Frutigland","true","Dorfstrasse","","Aeschi b. Spiez","3703","base.ch","033 654 99 09","033 654 99 86","","","","RAIFCH22XXX",""
"__setup__.res_bank_6233","","Raiffeisenbank Frutigland","true","","","Reichenbach im Kandertal","3713","base.ch","033 676 21 76","033 676 21 14","","","","RAIFCH22XXX",""
"__setup__.res_bank_6234","","Raiffeisenbank Saanenland","true","Bahnhofstrasse","","Gstaad","3780","base.ch","033 748 77 88","033 748 77 89","","","","RAIFCH22XXX",""
"__setup__.res_bank_6235","","Raiffeisenbank Saanenland","true","Anderhalbacher","","Feutersoey","3784","base.ch","033 748 77 88","033 748 77 89","","","","RAIFCH22XXX",""
"__setup__.res_bank_6236","","Raiffeisenbank Bielersee","true","Hauptstrasse 17","","Ipsach","2563","base.ch","032 331 63 64","032 331 98 62","","","","RAIFCH22XXX",""
"__setup__.res_bank_6237","","Raiffeisenbank Bielersee","true","Dorfplatz 8","","Ins","3232","base.ch","032 312 80 50","032 312 80 51","","","","RAIFCH22XXX",""
"__setup__.res_bank_6238","","Raiffeisenbank Lütschinentäler","true","im Raiffeisenhaus","","Lauterbrunnen","3822","base.ch","033 854 11 11","033 856 22 28","","","","RAIFCH22XXX",""
"__setup__.res_bank_6239","","Raiffeisenbank Lütschinentäler","true","","","Grindelwald","3818","base.ch","033 854 11 11","033 854 11 12","","","","RAIFCH22XXX",""
"__setup__.res_bank_6240","","Raiffeisenbank Lütschinentäler","true","Gemeindeschreiberei","","Lütschental","3816","base.ch","033 854 11 11","033 854 11 12","","","","RAIFCH22XXX",""
"__setup__.res_bank_6241","","Raiffeisenbank Lütschinentäler","true","","","Wengen","3823","base.ch","033 854 11 11","033 856 22 29","","","","RAIFCH22XXX",""
"__setup__.res_bank_6242","","Raiffeisenbank Lütschinentäler","true","Grafbödeli","","Zweilütschinen","3815","base.ch","033 854 11 11","","","","","RAIFCH22XXX",""
"__setup__.res_bank_6243","","Raiffeisenbank Thunersee-Süd","true","Bahnhofstrasse 12","","Spiez","3700","base.ch","033 655 88 88","033 655 88 89","","","","RAIFCH22XXX",""
"__setup__.res_bank_6244","","Raiffeisenbank Thunersee-Süd","true","Dorfstrasse 20","","Krattigen","3704","base.ch","033 654 82 62","033 654 82 02","","","","RAIFCH22XXX",""
"__setup__.res_bank_6245","","Raiffeisenbank Thunersee-Süd","true","","","Leissigen","3706","base.ch","033 847 88 88","033 847 88 89","","","","RAIFCH22XXX",""
"__setup__.res_bank_6246","","Raiffeisenbank Jungfrau","true","Beim Ostbahnhof, Untere Bönigstr. 8","","Interlaken","3800","base.ch","033 828 82 88","033 828 82 80","","","","RAIFCH22XXX",""
"__setup__.res_bank_6247","","Raiffeisenbank Jungfrau","true","","","Bönigen b. Interlaken","3806","base.ch","033 822 04 10","033 822 04 25","","","","RAIFCH22XXX",""
"__setup__.res_bank_6248","","Raiffeisenbank Jungfrau","true","","","Matten b. Interlaken","3800","base.ch","033 822 23 22","033 823 15 79","","","","RAIFCH22XXX",""
"__setup__.res_bank_6249","","Raiffeisenbank Jungfrau","true","Untere Gasse 4 b","","Unterseen","3800","base.ch","033 826 72 72","033 826 72 73","","","","RAIFCH22XXX",""
"__setup__.res_bank_6250","","Raiffeisenbank Jungfrau","true","Lehngasse 16","","Wilderswil","3812","base.ch","033 827 90 10","033 822 92 41","","","","RAIFCH22XXX",""
"__setup__.res_bank_6251","","Raiffeisenbank Meiringen","true","","","Meiringen","3860","base.ch","033 972 10 10","033 972 10 18","","","","RAIFCH22XXX",""
"__setup__.res_bank_6252","","Raiffeisenbank Meiringen","true","","","Hasliberg Goldern","6085","base.ch","033 972 11 50","033 972 11 58","","","","RAIFCH22XXX",""
"__setup__.res_bank_6253","","Raiffeisenbank Meiringen","true","","","Brienzwiler","3856","base.ch","033 951 17 90","","","","","RAIFCH22XXX",""
"__setup__.res_bank_6254","","Raiffeisenbank Meiringen","true","","","Brienz BE","3855","base.ch","033 951 34 33","033 951 20 25","","","","RAIFCH22XXX",""
"__setup__.res_bank_6255","","Raiffeisenbank Meiringen","true","Hauptstrasse","","Oberried am Brienzersee","3854","base.ch","033 849 13 33","033 849 13 16","","","","RAIFCH22XXX",""
"__setup__.res_bank_6256","","Raiffeisenbank Ringgenberg","true","","","Ringgenberg BE","3852","base.ch","033 828 61 61","033 828 61 60","","","","RAIFCH22XXX",""
"__setup__.res_bank_6257","","Raiffeisenbank Ringgenberg","true","","","Habkern","3804","base.ch","033 843 14 14","033 843 14 74","","","","RAIFCH22XXX",""
"__setup__.res_bank_6258","","Raiffeisenbank Ringgenberg","true","","","Iseltwald","3807","base.ch","033 845 12 33","033 828 61 60","","","","RAIFCH22XXX",""
"__setup__.res_bank_6259","","Raiffeisenbank Ringgenberg","true","","","Niederried b. Interlaken","3853","base.ch","033 828 61 61","","","","","RAIFCH22XXX",""
"__setup__.res_bank_6260","","Raiffeisenbank Ringgenberg","true","Haus Raiffeisen","","Beatenberg","3803","base.ch","033 841 12 43","033 841 12 49","","","","RAIFCH22XXX",""
"__setup__.res_bank_6261","","Raiffeisenbank Obersimmental","true","","","Zweisimmen","3770","base.ch","033 729 12 22","033 729 12 23","","","","RAIFCH22XXX",""
"__setup__.res_bank_6262","","Raiffeisenbank Obersimmental","true","","","Boltigen","3766","base.ch","033 773 84 55","033 773 84 56","","","","RAIFCH22XXX",""
"__setup__.res_bank_6263","","Raiffeisenbank Obersimmental","true","","","Lenk im Simmental","3775","base.ch","033 736 35 15","033 736 35 16","","","","RAIFCH22XXX",""
"__setup__.res_bank_6264","","Raiffeisenbank Obersimmental","true","Nageldach","","St. Stephan","3772","base.ch","033 729 80 40","033 729 80 41","","","","RAIFCH22XXX",""
"__setup__.res_bank_6265","","Raiffeisenbank Schwarzwasser","true","","","Schwarzenburg","3150","base.ch","031 734 55 55","031 734 55 54","","","","RAIFCH22XXX",""
"__setup__.res_bank_6266","","Raiffeisenbank Schwarzwasser","true","","","Niederscherli","3145","base.ch","031 734 55 55","031 734 55 54","","","","RAIFCH22XXX",""
"__setup__.res_bank_6267","","Raiffeisenbank Schwarzwasser","true","Bankgässli 3","","Oberbalm","3096","base.ch","031 734 55 55","031 734 55 54","","","","RAIFCH22XXX",""
"__setup__.res_bank_6268","","Raiffeisenbank Schwarzwasser","true","Bläuacker 4","","Köniz","3098","base.ch","031 734 55 55","031 734 55 54","","","","RAIFCH22XXX",""
"__setup__.res_bank_6269","","Raiffeisenbank Seeland","true","","","Studen BE","2557","base.ch","032 387 21 21","032 387 21 20","","","","RAIFCH22XXX",""
"__setup__.res_bank_6270","","Raiffeisenbank Seeland","true","","","Brügg BE","2555","base.ch","032 387 21 21","032 374 71 40","","","","RAIFCH22XXX",""
"__setup__.res_bank_6271","","Raiffeisenbank Seeland","true","","","Büren an der Aare","3294","base.ch","032 387 21 21","032 352 17 70","","","","RAIFCH22XXX",""
"__setup__.res_bank_6272","","Raiffeisenbank Seeland","true","","","Busswil b. Büren","3292","base.ch","032 387 21 21","032 387 84 50","","","","RAIFCH22XXX",""
