"id","name","product_id/id","warehouse_id/id","location_id/id","company_id/id","product_min_qty","product_max_qty","qty_multiple","lead_days"
"__setup__.stock_warehouse_orderpoint_1246","80-MCELE00279B","__setup__.product_template_1246","stock.warehouse0","stock.stock_location_stock","base.main_company","195.0","196.0","1","1"
"__setup__.stock_warehouse_orderpoint_316","60147","__setup__.product_template_316","stock.warehouse0","stock.stock_location_stock","base.main_company","100.0","101.0","1","1"
"__setup__.stock_warehouse_orderpoint_867","CPELE00014A","__setup__.product_template_867","stock.warehouse0","stock.stock_location_stock","base.main_company","290.0","291.0","1","1"
"__setup__.stock_warehouse_orderpoint_1236","MCFOM00029A","__setup__.product_template_1236","stock.warehouse0","stock.stock_location_stock","base.main_company","100.0","101.0","1","1"
"__setup__.stock_warehouse_orderpoint_918","80-MCELE00267C","__setup__.product_template_918","stock.warehouse0","stock.stock_location_stock","base.main_company","290.0","291.0","1","1"
"__setup__.stock_warehouse_orderpoint_188","60048","__setup__.product_template_188","stock.warehouse0","stock.stock_location_stock","base.main_company","400.0","401.0","1","1"
"__setup__.stock_warehouse_orderpoint_1451","MCFAS00398A","__setup__.product_template_1451","stock.warehouse0","stock.stock_location_stock","base.main_company","100.0","101.0","1","1"
"__setup__.stock_warehouse_orderpoint_1100","MCOTH00337B","__setup__.product_template_1100","stock.warehouse0","stock.stock_location_stock","base.main_company","90.0","91.0","1","1"
"__setup__.stock_warehouse_orderpoint_606","MCMET00635A","__setup__.product_template_606","stock.warehouse0","stock.stock_location_stock","base.main_company","1950.0","1951.0","1","1"
"__setup__.stock_warehouse_orderpoint_800","60308","__setup__.product_template_800","stock.warehouse0","stock.stock_location_stock","base.main_company","2500.0","2501.0","1","1"
"__setup__.stock_warehouse_orderpoint_1230","60360","__setup__.product_template_1230","stock.warehouse0","stock.stock_location_stock","base.main_company","50.0","51.0","1","1"
"__setup__.stock_warehouse_orderpoint_269","MCSAS00575A","__setup__.product_template_269","stock.warehouse0","stock.stock_location_stock","base.main_company","500.0","501.0","1","1"
"__setup__.stock_warehouse_orderpoint_1247","MCCBL00043A","__setup__.product_template_1247","stock.warehouse0","stock.stock_location_stock","base.main_company","100.0","101.0","1","1"
"__setup__.stock_warehouse_orderpoint_578","60237","__setup__.product_template_578","stock.warehouse0","stock.stock_location_stock","base.main_company","20.0","21.0","1","1"
"__setup__.stock_warehouse_orderpoint_842","MCOTH00497A","__setup__.product_template_842","stock.warehouse0","stock.stock_location_stock","base.main_company","300.0","301.0","1","1"
"__setup__.stock_warehouse_orderpoint_1985","MCOTH00513B","__setup__.product_template_1985","stock.warehouse0","stock.stock_location_stock","base.main_company","200.0","201.0","1","1"
"__setup__.stock_warehouse_orderpoint_866","CPELE00013A","__setup__.product_template_866","stock.warehouse0","stock.stock_location_stock","base.main_company","290.0","291.0","1","1"
"__setup__.stock_warehouse_orderpoint_865","CPELE00012A","__setup__.product_template_865","stock.warehouse0","stock.stock_location_stock","base.main_company","290.0","291.0","1","1"
"__setup__.stock_warehouse_orderpoint_868","CPELE00015A","__setup__.product_template_868","stock.warehouse0","stock.stock_location_stock","base.main_company","290.0","291.0","1","1"
"__setup__.stock_warehouse_orderpoint_695","60270AA","__setup__.product_template_695","stock.warehouse0","stock.stock_location_stock","base.main_company","116.0","117.0","1","1"
"__setup__.stock_warehouse_orderpoint_860","60332","__setup__.product_template_860","stock.warehouse0","stock.stock_location_stock","base.main_company","250.0","251.0","1","1"
"__setup__.stock_warehouse_orderpoint_896","60339","__setup__.product_template_896","stock.warehouse0","stock.stock_location_stock","base.main_company","60.0","61.0","1","1"
"__setup__.stock_warehouse_orderpoint_694","60269AB","__setup__.product_template_694","stock.warehouse0","stock.stock_location_stock","base.main_company","116.0","117.0","1","1"
"__setup__.stock_warehouse_orderpoint_295","HWPCB00774A","__setup__.product_template_295","stock.warehouse0","stock.stock_location_stock","base.main_company","450.0","451.0","1","1"
"__setup__.stock_warehouse_orderpoint_2007","500-24-01","__setup__.product_template_2007","stock.warehouse0","stock.stock_location_stock","base.main_company","80.0","81.0","1","1"
"__setup__.stock_warehouse_orderpoint_1459","MCMOT00016B","__setup__.product_template_1459","stock.warehouse0","stock.stock_location_stock","base.main_company","500.0","501.0","1","1"
"__setup__.stock_warehouse_orderpoint_2001","MCCON00015A","__setup__.product_template_2001","stock.warehouse0","stock.stock_location_stock","base.main_company","3000.0","3001.0","1","1"
"__setup__.stock_warehouse_orderpoint_1487","MCOTH00483A","__setup__.product_template_1487","stock.warehouse0","stock.stock_location_stock","base.main_company","700.0","701.0","1","1"
"__setup__.stock_warehouse_orderpoint_1613","HWPCB00787A","__setup__.product_template_1613","stock.warehouse0","stock.stock_location_stock","base.main_company","300.0","301.0","1","1"
"__setup__.stock_warehouse_orderpoint_1762","MCSAS00602A","__setup__.product_template_1762","stock.warehouse0","stock.stock_location_stock","base.main_company","850.0","851.0","1","1"
"__setup__.stock_warehouse_orderpoint_1488","HWPCB00755A","__setup__.product_template_1488","stock.warehouse0","stock.stock_location_stock","base.main_company","500.0","501.0","1","1"
"__setup__.stock_warehouse_orderpoint_1617","MCOTH00465B","__setup__.product_template_1617","stock.warehouse0","stock.stock_location_stock","base.main_company","300.0","301.0","1","1"
"__setup__.stock_warehouse_orderpoint_1363","MCPLA01410A","__setup__.product_template_1363","stock.warehouse0","stock.stock_location_stock","base.main_company","250.0","251.0","1","1"
"__setup__.stock_warehouse_orderpoint_1364","MCPLA01409A","__setup__.product_template_1364","stock.warehouse0","stock.stock_location_stock","base.main_company","250.0","251.0","1","1"
"__setup__.stock_warehouse_orderpoint_1999","CPSHI00052A","__setup__.product_template_1999","stock.warehouse0","stock.stock_location_stock","base.main_company","600.0","601.0","1","1"
"__setup__.stock_warehouse_orderpoint_2000","CPCON01830A","__setup__.product_template_2000","stock.warehouse0","stock.stock_location_stock","base.main_company","3000.0","3001.0","1","1"
"__setup__.stock_warehouse_orderpoint_542","60216","__setup__.product_template_542","stock.warehouse0","stock.stock_location_stock","base.main_company","400.0","401.0","1","1"
"__setup__.stock_warehouse_orderpoint_552","MCLAB00512A","__setup__.product_template_552","stock.warehouse0","stock.stock_location_stock","base.main_company","600.0","601.0","1","1"
"__setup__.stock_warehouse_orderpoint_1448","MCPLA00748D","__setup__.product_template_1448","stock.warehouse0","stock.stock_location_stock","base.main_company","960.0","961.0","1","1"
"__setup__.stock_warehouse_orderpoint_1449","MCPLA00749D","__setup__.product_template_1449","stock.warehouse0","stock.stock_location_stock","base.main_company","960.0","961.0","1","1"
"__setup__.stock_warehouse_orderpoint_1467","503-20-01","__setup__.product_template_1467","stock.warehouse0","stock.stock_location_stock","base.main_company","30.0","31.0","1","1"
"__setup__.stock_warehouse_orderpoint_1627","COLA01","__setup__.product_template_1627","stock.warehouse0","stock.stock_location_stock","base.main_company","650.0","651.0","1","1"
"__setup__.stock_warehouse_orderpoint_1539","MCCBL00052A","__setup__.product_template_1539","stock.warehouse0","stock.stock_location_stock","base.main_company","1000.0","1001.0","1","1"
"__setup__.stock_warehouse_orderpoint_1668","703-15-01","__setup__.product_template_1668","stock.warehouse0","stock.stock_location_stock","base.main_company","10.0","11.0","1","1"
"__setup__.stock_warehouse_orderpoint_1723","COCA01","__setup__.product_template_1723","stock.warehouse0","stock.stock_location_stock","base.main_company","200.0","201.0","1","1"
"__setup__.stock_warehouse_orderpoint_1822","500-22-01","__setup__.product_template_1822","stock.warehouse0","stock.stock_location_stock","base.main_company","450.0","451.0","1","1"
"__setup__.stock_warehouse_orderpoint_1823","500-23-01","__setup__.product_template_1823","stock.warehouse0","stock.stock_location_stock","base.main_company","400.0","401.0","1","1"
