"id","company_id/id","name","origin","partner_id/id","date_order","pricelist_id/id","incoterm/id","user_id/id","confirmation_date","client_order_ref","state"
"__setup__.sale_order_9599","base.main_company","Q201710117552","","__setup__.res_partner_630","2017-10-11","product.list0","stock.incoterm_DAP","__setup__.res_users_52","","2017_090","draft"
"__setup__.sale_order_9170","base.main_company","Q201708187206","","__setup__.res_partner_6278","2017-08-18","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-08-22","","sale"
"__setup__.sale_order_9254","base.main_company","Q201708297268","","__setup__.res_partner_2839","2017-08-28","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-08-29","Orden 71","sale"
"__setup__.sale_order_8659","base.main_company","Q201706196828","","__setup__.res_partner_3","2017-06-19","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-06-19","HUN/028813","done"
"__setup__.sale_order_8981","base.main_company","Q201707257068","","__setup__.res_partner_3","2017-07-25","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-07-26","HUN/028996","done"
"__setup__.sale_order_9547","__setup__.company_inc","Q201710031509","","__setup__.res_partner_1064","2017-10-03","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-10-04","22100","sale"
"__setup__.sale_order_8406","base.main_company","Q201705226646","","__setup__.res_partner_7227","2017-05-22","product.list0","stock.incoterm_DAP","__setup__.res_users_77","","","draft"
"__setup__.sale_order_9274","base.main_company","Q201708317286","","__setup__.res_partner_3","2017-08-31","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-08-31","HUN/029234","done"
"__setup__.sale_order_9277","base.main_company","Q201708317288","","__setup__.res_partner_6970","2017-08-31","product.list0","stock.incoterm_FCA","__setup__.res_users_134","2017-08-31","#21","sale"
"__setup__.sale_order_9257","base.main_company","Q201708297273","","__setup__.res_partner_2839","2017-08-29","product.list0","","__setup__.res_users_134","2017-08-29","71b","sale"
"__setup__.sale_order_9008","__setup__.company_inc","Q201707281344","","__setup__.res_partner_1064","2017-07-28","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-07-28","21860","done"
"__setup__.sale_order_9027","base.main_company","Q201708017100","","__setup__.res_partner_91","2017-08-01","product.list0","stock.incoterm_CPT","__setup__.res_users_134","2017-08-01","SFLY-044-2017","sale"
"__setup__.sale_order_8993","base.main_company","Q201707277077","","__setup__.res_partner_91","2017-07-26","product.list0","stock.incoterm_CPT","__setup__.res_users_134","2017-07-28","SFLY-042-2017","done"
"__setup__.sale_order_9154","base.main_company","Q201708167192","","__setup__.res_partner_6901","2017-08-16","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-08-31","","done"
"__setup__.sale_order_9236","__setup__.company_inc","Q201708251410","","__setup__.res_partner_3970","2017-08-25","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-08-25","0100065124","sale"
"__setup__.sale_order_8698","base.main_company","Q201706226855","","__setup__.res_partner_3","2017-06-22","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-06-22","HUN/028791","done"
"__setup__.sale_order_9192","__setup__.company_inc","Q201708211402","","__setup__.res_partner_1064","2017-08-21","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-22","21950","sale"
"__setup__.sale_order_9546","__setup__.company_inc","Q201710031508","","__setup__.res_partner_1020","2017-10-03","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-10-04","14337","sale"
"__setup__.sale_order_9261","__setup__.company_inc","Q201708291418","","__setup__.res_partner_3970","2017-08-29","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-08-29","0100065140","sale"
"__setup__.sale_order_9500","__setup__.company_inc","Q201709271494","","__setup__.res_partner_3149","2017-09-27","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-27","09009","sale"
"__setup__.sale_order_9184","__setup__.company_inc","Q201708211398","","__setup__.res_partner_3335","2017-08-21","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-25","050403","sale"
"__setup__.sale_order_9467","base.main_company","Q201709227456","","__setup__.res_partner_3225","2017-09-22","product.list0","","__setup__.res_users_77","","","draft"
"__setup__.sale_order_8667","__setup__.company_inc","Q201706191220","","__setup__.res_partner_3335","2017-06-19","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-06-19","005810","sale"
"__setup__.sale_order_9215","__setup__.company_inc","Q201708231404","","__setup__.res_partner_2841","2017-08-23","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-25","1001","sale"
"__setup__.sale_order_9239","base.main_company","Q201708257256","","__setup__.res_partner_1162","2017-08-25","product.list0","","__setup__.res_users_134","2017-08-25","#29-2017","sale"
"__setup__.sale_order_8527","base.main_company","Q201706026739","","__setup__.res_partner_7278","2017-06-08","product.list0","stock.incoterm_EXW","__setup__.res_users_77","2017-06-08","","done"
"__setup__.sale_order_9203","base.main_company","Q201708237231","","__setup__.res_partner_10","2017-08-23","product.list0","stock.incoterm_EXW","__setup__.res_users_192","2017-08-23","4263","sale"
"__setup__.sale_order_8316","__setup__.company_inc","Q201705101096","","__setup__.res_partner_1064","2017-05-09","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-05-11","21505","sale"
"__setup__.sale_order_9133","__setup__.company_inc","Q201708111384","","__setup__.res_partner_3335","2017-08-11","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-11","WG68184","done"
"__setup__.sale_order_8990","__setup__.company_inc","Q201707261337","","__setup__.res_partner_3335","2017-07-26","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-07-26","050159","sale"
"__setup__.sale_order_8986","__setup__.company_inc","Q201707251336","","__setup__.res_partner_3335","2017-07-25","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-07-26","026429","sale"
"__setup__.sale_order_8980","base.main_company","Q201707257066","","__setup__.res_partner_3","2017-07-25","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-07-26","HUN/028991","done"
"__setup__.sale_order_8787","base.main_company","Q201706306920","","__setup__.res_partner_3","2017-06-30","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-06-30","HUN/028860","done"
"__setup__.sale_order_9651","base.main_company","Q201710187588","","__setup__.company_inc","2017-10-18","product.list0","","__setup__.res_users_37","2017-10-18","PO20171017143","done"
"__setup__.sale_order_8509","__setup__.company_inc","Q201705311165","","__setup__.res_partner_1064","2017-05-31","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-05-31","21615","sale"
"__setup__.sale_order_9114","__setup__.company_inc","Q201708101375","","__setup__.res_partner_3335","2017-08-10","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-10","104988","sale"
"__setup__.sale_order_9115","__setup__.company_inc","Q201708101376","","__setup__.res_partner_3335","2017-08-10","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-10","050370","done"
"__setup__.sale_order_9105","base.main_company","Q201708097159","","__setup__.res_partner_4737","2017-08-09","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-08-10","234-SF","done"
"__setup__.sale_order_8605","__setup__.company_inc","Q201706121201","","__setup__.res_partner_1064","2017-06-12","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-06-14","21666","done"
"__setup__.sale_order_9130","__setup__.company_inc","Q201708111382","","__setup__.res_partner_3335","2017-08-11","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-11","050386","done"
"__setup__.sale_order_9146","__setup__.company_inc","Q201708151387","","__setup__.res_partner_3335","2017-08-15","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-15","050418","sale"
"__setup__.sale_order_8899","__setup__.company_inc","Q201707131298","","__setup__.res_partner_1064","2017-07-13","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-07-14","21800","done"
"__setup__.sale_order_8930","base.main_company","Q201707187029","","__setup__.res_partner_6138","2017-07-18","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-07-20","PO-20170717","sale"
"__setup__.sale_order_9369","__setup__.company_inc","Q201709111451","","__setup__.res_partner_1200","2017-09-11","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-11","PO10141","sale"
"__setup__.sale_order_9265","__setup__.company_inc","Q201708291422","","__setup__.res_partner_4323","2017-08-29","product.list0","stock.incoterm_DAP","__setup__.res_users_142","","","draft"
"__setup__.sale_order_9561","base.main_company","Q201710067521","","__setup__.res_partner_2848","2017-10-06","product.list0","stock.incoterm_CPT","__setup__.res_users_52","2017-10-09","Order # 2125","sale"
"__setup__.sale_order_9186","__setup__.company_inc","Q201708211400","","__setup__.res_partner_3335","2017-08-21","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-21","026688","sale"
"__setup__.sale_order_8965","__setup__.company_inc","Q201707211330","","__setup__.res_partner_3335","2017-07-21","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-07-24","104988","sale"
"__setup__.sale_order_8971","__setup__.company_inc","Q201707241333","","__setup__.res_partner_3335","2017-07-24","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-07-24","050021","sale"
"__setup__.sale_order_9190","base.main_company","Q201708217220","","__setup__.res_partner_262","2017-08-21","product.list0","stock.incoterm_CPT","__setup__.res_users_134","2017-08-22","SFLY-AG-040-2017","sale"
"__setup__.sale_order_9124","base.main_company","Q201708117172","","__setup__.res_partner_2839","2017-08-11","product.list0","","__setup__.res_users_134","2017-08-14","pedido 70","sale"
"__setup__.sale_order_9647","base.main_company","Q201710177585","","__setup__.res_partner_211","2017-10-17","product.list0","stock.incoterm_CPT","__setup__.res_users_52","2017-10-17","order17102017","sale"
"__setup__.sale_order_9180","__setup__.company_inc","Q201708211394","","__setup__.res_partner_1020","2017-08-21","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-08-21","0014175","sale"
"__setup__.sale_order_9238","base.main_company","Q201708257255","","__setup__.res_partner_6047","2017-08-25","product.list0","stock.incoterm_DAP","__setup__.res_users_52","","","draft"
"__setup__.sale_order_8532","base.main_company","Q201706026746","","__setup__.res_partner_91","2017-06-02","product.list0","stock.incoterm_FCA","__setup__.res_users_134","2017-06-07","SFLY-029-2017","done"
"__setup__.sale_order_8786","base.main_company","Q201706306919","","__setup__.res_partner_3","2017-06-30","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-06-30","HUN/028844","done"
"__setup__.sale_order_8912","__setup__.company_inc","Q201707171301","","__setup__.res_partner_3335","2017-07-17","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-07-19","049921","sale"
"__setup__.sale_order_8937","__setup__.company_inc","Q201707181318","","__setup__.res_partner_3335","2017-07-18","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-07-19","WG67471","done"
"__setup__.sale_order_8934","__setup__.company_inc","Q201707181315","","__setup__.res_partner_3335","2017-07-18","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-07-19","WG67511","done"
"__setup__.sale_order_8946","__setup__.company_inc","Q201707191320","","__setup__.res_partner_3335","2017-07-19","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-07-19","050039","sale"
"__setup__.sale_order_8996","base.main_company","Q201707277081","","__setup__.res_partner_3","2017-07-27","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-07-27","DUB/006615","done"
"__setup__.sale_order_9007","base.main_company","Q201707287089","","__setup__.res_partner_6451","2017-07-28","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-07-31","PO18267","done"
"__setup__.sale_order_9423","base.main_company","Q201709197416","","__setup__.res_partner_4737","2017-09-19","product.list0","","__setup__.res_users_134","2017-09-19","245-SF","sale"
"__setup__.sale_order_9523","base.main_company","Q201710027500","","__setup__.res_partner_6696","2017-10-02","product.list0","stock.incoterm_DAP","__setup__.res_users_200","","SF42017","draft"
"__setup__.sale_order_9592","__setup__.company_inc","Q201710101525","","__setup__.res_partner_5173","2017-10-10","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-10-10","16523","sale"
"__setup__.sale_order_9267","base.main_company","Q201708307276","","__setup__.company_inc","2017-08-30","product.list0","","__setup__.res_users_37","2017-08-30","PO20170822133","done"
"__setup__.sale_order_9640","__setup__.company_inc","Q201710161542","","__setup__.res_partner_3335","2017-10-16","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-10-19","051058","sale"
"__setup__.sale_order_9083","base.main_company","Q201708077142","","__setup__.res_partner_91","2017-08-07","product.list0","stock.incoterm_FCA","__setup__.res_users_134","2017-08-08","SFLY-D-046-2017","done"
"__setup__.sale_order_8799","base.main_company","Q201706306927","","__setup__.res_partner_3","2017-06-30","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-06-30","HUN/028881","done"
"__setup__.sale_order_9343","base.main_company","Q201709077344","","__setup__.res_partner_1099","2017-09-07","product.list0","stock.incoterm_EXW","__setup__.res_users_201","2017-09-07","HK-EB-201700831-116-02","sale"
"__setup__.sale_order_9353","base.main_company","Q201709087355","","__setup__.res_partner_6591","2017-09-08","product.list0","stock.incoterm_DAP","__setup__.res_users_200","2017-09-12","","sale"
"__setup__.sale_order_9424","base.main_company","Q201709197417","","__setup__.res_partner_4737","2017-09-19","product.list0","","__setup__.res_users_134","2017-09-19","246-SF","sale"
"__setup__.sale_order_8288","__setup__.company_inc","Q201705071089","","__setup__.res_partner_3335","2017-05-07","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-05-09","025707","done"
"__setup__.sale_order_9264","__setup__.company_inc","Q201708291421","","__setup__.res_partner_1020","2017-08-29","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-08-31","0014212","sale"
"__setup__.sale_order_9191","base.main_company","Q201708217221","","__setup__.res_partner_91","2017-08-21","product.list0","stock.incoterm_CPT","__setup__.res_users_134","2017-08-22","SFLY-048-2017","done"
"__setup__.sale_order_8851","base.main_company","Q201707076971","","__setup__.res_partner_3","2017-07-07","product.list0","stock.incoterm_FCA","__setup__.res_users_52","2017-07-07","DUB/006573","done"
"__setup__.sale_order_8888","base.main_company","Q201707137000","","__setup__.res_partner_3","2017-07-13","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-07-13","HUN/028944","sale"
"__setup__.sale_order_9316","__setup__.company_inc","Q201709051437","","__setup__.res_partner_5","2017-09-05","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-09-05","384","sale"
"__setup__.sale_order_9324","base.main_company","Q201709067326","","__setup__.res_partner_1099","2017-09-06","product.list0","stock.incoterm_FCA","__setup__.res_users_201","2017-09-07","HK-EB-20170905-115-01","sale"
"__setup__.sale_order_8942","base.main_company","Q201707197036","","__setup__.res_partner_3","2017-07-19","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-07-19","HUN/028968","done"
"__setup__.sale_order_8877","base.main_company","Q201707116991","","__setup__.res_partner_5745","2017-07-11","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-07-11","C-17-0124","done"
"__setup__.sale_order_9189","base.main_company","Q201708217219","","__setup__.res_partner_91","2017-08-21","product.list0","stock.incoterm_CPT","__setup__.res_users_134","2017-08-22","SFLY-047-2017","done"
"__setup__.sale_order_9420","__setup__.company_inc","Q201709191469","","__setup__.res_partner_3970","2017-09-19","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-19","0100065211","sale"
"__setup__.sale_order_8991","base.main_company","Q201707267076","","__setup__.res_partner_3","2017-07-26","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-07-27","DUB/006612","done"
"__setup__.sale_order_9426","__setup__.company_inc","Q201709191472","","__setup__.res_partner_3956","2017-09-19","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-19","10723143","sale"
"__setup__.sale_order_7622","base.main_company","Q201703016093","","__setup__.res_partner_7020","2017-03-01","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-09-19","","done"
"__setup__.sale_order_9283","__setup__.company_inc","Q201708311426","","__setup__.res_partner_6820","2017-08-31","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-31","465","done"
"__setup__.sale_order_9610","base.main_company","Q201710127555","","__setup__.res_partner_3219","2017-10-12","product.list0","stock.incoterm_CPT","__setup__.res_users_200","","","draft"
"__setup__.sale_order_9339","base.main_company","Q201709077339","","__setup__.res_partner_2689","2017-09-07","product.list0","stock.incoterm_FCA","__setup__.res_users_77","2017-09-07","0547","sale"
"__setup__.sale_order_9412","base.main_company","Q201709157413","","__setup__.res_partner_6591","2017-09-15","product.list0","stock.incoterm_DAP","__setup__.res_users_200","2017-09-21","10-7-0002975","sale"
"__setup__.sale_order_9370","__setup__.company_inc","Q201709111452","","__setup__.res_partner_1200","2017-09-11","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-11","PO10142","sale"
"__setup__.sale_order_9315","__setup__.company_inc","Q201709051436","","__setup__.res_partner_1064","2017-09-05","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-09-05","21996","sale"
"__setup__.sale_order_9214","base.main_company","Q201708237239","","__setup__.res_partner_91","2017-08-23","product.list0","","__setup__.res_users_134","2017-08-24","SFLY-049-2017","done"
"__setup__.sale_order_9314","__setup__.company_inc","Q201709051435","","__setup__.res_partner_3335","2017-09-05","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-09-05","026783","sale"
"__setup__.sale_order_9455","base.main_company","Q201709217445","","__setup__.res_partner_5745","2017-09-21","product.list0","stock.incoterm_EXW","__setup__.res_users_77","2017-09-21","","done"
"__setup__.sale_order_9151","base.main_company","Q201708167189","","__setup__.res_partner_7482","2017-08-16","product.list0","stock.incoterm_EXW","__setup__.res_users_192","2017-08-16","OVP6008-003","done"
"__setup__.sale_order_8412","base.main_company","Q201705226652","","__setup__.res_partner_1162","2017-05-22","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-05-26","#19-2017","done"
"__setup__.sale_order_9120","base.main_company","Q201708117168","","__setup__.res_partner_1021","2017-08-11","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-08-14","I-ORD170900","done"
"__setup__.sale_order_8536","base.main_company","Q201706026748","","__setup__.res_partner_1162","2017-06-02","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-06-07","#20-2017","done"
"__setup__.sale_order_9299","base.main_company","Q201709047299","","__setup__.res_partner_4360","2017-09-04","product.list0","stock.incoterm_EXW","__setup__.res_users_96","2017-09-04","","sale"
"__setup__.sale_order_8564","base.main_company","Q201706086767","","__setup__.res_partner_1162","2017-06-07","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-06-08","Orden 21-2017","done"
"__setup__.sale_order_8834","base.main_company","Q201707056953","","__setup__.res_partner_1162","2017-07-05","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-07-06","#23b","sale"
"__setup__.sale_order_9379","base.main_company","Q201709127384","","__setup__.res_partner_1162","2017-09-12","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-09-14","#32-2017","sale"
"__setup__.sale_order_9322","base.main_company","Q201709067323","","__setup__.res_partner_3","2017-09-06","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-09-06","HUN/029269","done"
"__setup__.sale_order_9360","base.main_company","Q201709117360","","__setup__.res_partner_6456","2017-09-11","product.list0","stock.incoterm_DAP","__setup__.res_users_200","2017-09-12","Nr. 703142","sale"
"__setup__.sale_order_9035","base.main_company","Q201708027107","","__setup__.res_partner_6923","2017-08-02","product.list0","stock.incoterm_FCA","__setup__.res_users_77","2017-08-04","PZ064-Sensefly-Q317","done"
"__setup__.sale_order_9533","base.main_company","Q201710037510","","__setup__.res_partner_262","2017-10-03","product.list0","","__setup__.res_users_134","2017-10-03","SFLY-AG-048-2017","sale"
"__setup__.sale_order_9542","__setup__.company_inc","Q201710031504","","__setup__.res_partner_3335","2017-10-03","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-10-04","066769","sale"
"__setup__.sale_order_9012","base.main_company","Q201707317091","","__setup__.res_partner_3","2017-07-31","product.list0","stock.incoterm_DDP","__setup__.res_users_52","2017-08-02","HUN/029046","done"
"__setup__.sale_order_8756","base.main_company","Q201706286897","","__setup__.res_partner_1099","2017-06-28","product.list0","stock.incoterm_FCA","__setup__.res_users_77","2017-06-29","","done"
"__setup__.sale_order_8915","base.main_company","Q201707177024","","__setup__.res_partner_1099","2017-07-17","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-07-18","","done"
"__setup__.sale_order_9284","__setup__.company_inc","Q201708311427","","__setup__.res_partner_3335","2017-08-31","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-31","050660","sale"
"__setup__.sale_order_8567","base.main_company","Q201706086770","","__setup__.res_partner_7276","2017-10-16","product.list0","stock.incoterm_FCA","__setup__.res_users_77","","","draft"
"__setup__.sale_order_9058","base.main_company","Q201708047124","","__setup__.res_partner_3","2017-08-04","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-08-07","HUN/029081","done"
"__setup__.sale_order_9344","__setup__.company_inc","Q201709071446","","__setup__.res_partner_3335","2017-09-07","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-09-07","106111","sale"
"__setup__.sale_order_9278","base.main_company","Q201708317289","","__setup__.res_partner_91","2017-08-31","product.list0","","__setup__.res_users_134","2017-08-31","SFLY-051-2017","done"
"__setup__.sale_order_9532","base.main_company","Q201710037509","","__setup__.res_partner_262","2017-10-03","product.list0","","__setup__.res_users_134","2017-10-03","SFLY-AG-047-2017","sale"
"__setup__.sale_order_9028","base.main_company","Q201708017101","","__setup__.res_partner_91","2017-08-01","product.list0","","__setup__.res_users_134","2017-08-01","SFLY-045-2017","sale"
"__setup__.sale_order_9355","base.main_company","Q201709087357","","__setup__.res_partner_7538","2017-09-08","product.list0","stock.incoterm_DAP","__setup__.res_users_200","","","draft"
"__setup__.sale_order_9096","base.main_company","Q201708097152","","__setup__.res_partner_4520","2017-08-09","product.list0","stock.incoterm_FCA","__setup__.res_users_134","2017-08-31","201894/D","sale"
"__setup__.sale_order_9308","base.main_company","Q201709057309","","__setup__.res_partner_1099","2017-09-05","product.list0","stock.incoterm_DAP","__setup__.res_users_201","","HK-EB-20170321-100-05","draft"
"__setup__.sale_order_9442","__setup__.company_inc","Q201709201477","","__setup__.res_partner_3956","2017-09-20","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-20","10723144","sale"
"__setup__.sale_order_9306","base.main_company","Q201709057307","","__setup__.res_partner_91","2017-09-05","product.list0","stock.incoterm_CPT","__setup__.res_users_134","2017-09-08","SFLY-053-2017","sale"
"__setup__.sale_order_9342","__setup__.company_inc","Q201709071445","","__setup__.res_partner_5","2017-09-07","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-09-07","385","sale"
"__setup__.sale_order_9447","__setup__.company_inc","Q201709201478","","__setup__.res_partner_1020","2017-09-20","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-20","0014286","sale"
"__setup__.sale_order_9113","__setup__.company_inc","Q201708101374","","__setup__.res_partner_3149","2017-08-10","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-08-10","08867","done"
"__setup__.sale_order_9053","base.main_company","Q201708047119","","__setup__.res_partner_3","2017-08-04","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-08-07","HUN/029072","done"
"__setup__.sale_order_9545","__setup__.company_inc","Q201710031507","","__setup__.res_partner_1064","2017-10-03","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-10-04","22099","sale"
"__setup__.sale_order_9332","base.main_company","Q201709067330","","__setup__.company_inc","2017-09-06","product.list0","","__setup__.res_users_37","2017-09-06","PO20170906134","done"
"__setup__.sale_order_9445","base.main_company","Q201709207437","","__setup__.res_partner_5745","2017-09-20","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-09-20","C-17-0225","sale"
"__setup__.sale_order_9273","base.main_company","Q201708307284","","__setup__.res_partner_6923","2017-08-30","product.list0","stock.incoterm_FCA","__setup__.res_users_77","2017-08-30","PZ066-Sensefly-Q317","done"
"__setup__.sale_order_9558","__setup__.company_inc","Q201710051515","","__setup__.res_partner_3335","2017-10-05","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-10-05","WG69804","sale"
"__setup__.sale_order_9512","base.main_company","Q201709287490","","__setup__.res_partner_145","2017-09-28","product.list0","stock.incoterm_DAP","__setup__.res_users_200","2017-09-28","5580","sale"
"__setup__.sale_order_9560","base.main_company","Q201710067520","","__setup__.res_partner_2853","2017-10-06","product.list0","stock.incoterm_CPT","__setup__.res_users_192","","","draft"
"__setup__.sale_order_9578","base.main_company","Q201710097535","","__setup__.res_partner_7248","2017-10-09","product.list0","stock.incoterm_CPT","__setup__.res_users_52","2017-10-09","FEDS-EBEE091017-3","sale"
"__setup__.sale_order_9282","__setup__.company_inc","Q201708311425","","__setup__.res_partner_3335","2017-08-31","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-31","006020","sale"
"__setup__.sale_order_9310","base.main_company","Q201709057311","","__setup__.res_partner_1099","2017-09-05","product.list0","stock.incoterm_DAP","__setup__.res_users_201","","HK-EB-20170626-110-03","draft"
"__setup__.sale_order_9557","__setup__.company_inc","Q201710051514","","__setup__.res_partner_1064","2017-10-05","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-10-05","22109","sale"
"__setup__.sale_order_9307","base.main_company","Q201709057308","","__setup__.res_partner_262","2017-09-05","product.list0","stock.incoterm_CPT","__setup__.res_users_134","2017-09-08","SFLY-AG-044-2017","sale"
"__setup__.sale_order_9377","base.main_company","Q201709127382","","__setup__.company_inc","2017-09-12","product.list0","","__setup__.res_users_37","2017-09-12","PO20170908136","done"
"__setup__.sale_order_9478","base.main_company","Q201709247464","","__setup__.res_partner_4520","2017-09-24","product.list0","","__setup__.res_users_134","2017-10-12","","sale"
"__setup__.sale_order_8721","base.main_company","Q201706266871","","__setup__.res_partner_787","2017-06-26","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-06-26","4_2017","done"
"__setup__.sale_order_9294","__setup__.company_inc","Q201709011431","","__setup__.res_partner_6684","2017-09-01","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-01","018333","sale"
"__setup__.sale_order_9309","base.main_company","Q201709057310","","__setup__.res_partner_1099","2017-09-05","product.list0","","__setup__.res_users_201","","HK-EB-20170318-99-04","draft"
"__setup__.sale_order_9511","base.main_company","Q201709287488","","__setup__.res_partner_4737","2017-09-28","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-09-28","250-SF","sale"
"__setup__.sale_order_9569","base.main_company","Q201710067529","","__setup__.res_partner_5067","2017-10-06","product.list0","stock.incoterm_EXW","__setup__.res_users_200","","","draft"
"__setup__.sale_order_9464","__setup__.company_inc","Q201709221482","","__setup__.res_partner_3956","2017-09-22","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-22","10723146","sale"
"__setup__.sale_order_9329","__setup__.company_inc","Q201709061441","","__setup__.res_partner_6583","2017-09-06","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-06","9859-P","sale"
"__setup__.sale_order_9431","base.main_company","Q201709197423","","__setup__.res_partner_24","2017-09-19","product.list0","stock.incoterm_FCA","__setup__.res_users_200","2017-09-20","MS_E_34 dd 18/09/2017","sale"
"__setup__.sale_order_9634","base.main_company","Q201710137576","","__setup__.res_partner_2839","2017-10-13","product.list0","stock.incoterm_CPT","__setup__.res_users_134","2017-10-16","pedido 75","sale"
"__setup__.sale_order_9330","__setup__.company_inc","Q201709061442","","__setup__.res_partner_3335","2017-09-06","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-09-06","019366 ","sale"
"__setup__.sale_order_9539","__setup__.company_inc","Q201710031501","","__setup__.res_partner_3335","2017-10-03","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-10-03","050901","sale"
