"id","name","product_id/id","ref","warranty_end_date"
"__setup__.stock_production_lot_625981","EP-01-23678","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_628103","EP-11-05758","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_625977","EP-01-13115","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_624373","EP-11-15627","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_624885","EP-11-20130","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_627576","EP-21-17906","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_628408","EP-11-25217","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_624759","EP-01-28422","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_625933","EP-01-12576","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_627706","EP-01-14487","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_627320","EP-01-09872","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_625980","EP-01-07107","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_625643","EP-01-30374","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_624255","EP-01-21906","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_627714","EP-01-13070","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_624814","EP-11-02699","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_624977","EP-01-33024","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_627895","EP-11-20649","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_624884","EP-11-05204","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_624890","EP-11-30394","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_626814","EP-11-02416","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_626579","EP-11-18627","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_625932","EP-01-11814","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_624789","EP-11-31639","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_628160","EP-01-20242","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_627692","EP-11-05821","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_626826","EP-11-13891","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_627804","EP-01-01038","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_624206","EP-01-29693","__setup__.product_template_1658","",""
"__setup__.stock_production_lot_622690","EP-01-28718","__setup__.product_template_1658","",""
